Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,module,library
gs_ind_0,Regulation Of Protein Export From Nucleus (GO:0046825),1/22,0.30076401871204633,0.5388335659179195,4.261213470373703,5.119546770999496,BAG3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Protein Import Into Nucleus (GO:0042306),1/37,0.4522836343133606,0.6349942415525328,2.507518901877633,1.98958030703538,BAG3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Protein Kinase A Signaling (GO:0010738),1/16,0.2290583309623265,0.49216587328391775,5.913080612311937,8.714571592611058,AKAP6,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Protein Kinase Activity (GO:0045859),4/109,0.09961833781695888,0.4157947909105914,2.622651096887673,6.048906137547415,CAV3;TTN;UVRAG;HSPB1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Protein Kinase B Signaling (GO:0051896),1/125,0.8699352190207464,0.9152668309300162,0.73081736313891,0.10182955617547687,MSTN,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Protein Localization (GO:0032880),2/87,0.4105055857707223,0.6107170819887238,1.785539171719346,1.5897829111859971,SUMO4;DNAJB6,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Protein Localization To Cell Surface (GO:2000008),2/31,0.08870581640125,0.4157947909105914,5.194447332848082,12.583184106903404,ACTN2;CAV3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Protein Localization To Nucleus (GO:1900180),1/49,0.5495719885733565,0.6921342271933758,1.8855901064522225,1.1287434762601245,SUMO4,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320),1/29,0.37606629161669675,0.5898351700819214,3.213098938793011,3.142378128754419,DNAJB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Protein Modification Process (GO:0031399),1/42,0.49513381153431313,0.6615653448231579,2.2046720486835323,1.5497240087724935,HSPB1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Protein Phosphorylation (GO:0001932),2/252,0.9163495500220993,0.9484529547167627,0.6027005294115246,0.05265034054393699,TTN;HSPB1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Protein Secretion (GO:0050708),3/97,0.20598627947667406,0.48253139501718123,2.2696022511217584,3.5858483557103016,ANKRD1;MYOM1;TTN,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),2/103,0.49671634371302076,0.661594962516191,1.5024630541871922,1.0513277172818163,MST1;UVRAG,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Protein Transport (GO:0051223),1/28,0.36582490292901465,0.5831193941424895,3.3301610812812443,3.3488115396932874,SH3TC2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Protein Tyrosine Kinase Activity (GO:0061097),1/37,0.4522836343133606,0.6349942415525328,2.507518901877633,1.98958030703538,NOX4,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Protein Ubiquitination (GO:0031396),2/106,0.5119777514085784,0.6699955759173988,1.4590366043385095,0.976787230931443,DNAJB2;KLHL40,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Protein-Containing Complex Assembly (GO:0043254),1/111,0.836416359056608,0.8880814763939946,0.8241837233091576,0.14722291051320407,CRYAB,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Proteolysis (GO:0030162),2/50,0.1926525006863757,0.47862105639271463,3.1555035523791455,5.196695386768618,TRIM32;CAPN3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of RNA Metabolic Process (GO:0051252),2/89,0.4216926281771661,0.6183236578017318,1.7444931346771837,1.5063324889154863,AKAP17A;RBM20,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of RNA Splicing (GO:0043484),3/101,0.2227855445812076,0.49216587328391775,2.1768519580149888,3.2686425963680223,RBM20;AKAP17A;TIA1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Ras Protein Signal Transduction (GO:0046578),2/74,0.33550387400214915,0.5667475799876942,2.1075382554121713,2.3016884218264977,MFN2;STARD8,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Receptor Internalization (GO:0002090),1/35,0.4341462343205754,0.6275386477906499,2.6532365181971134,2.2137911850881333,MTMR2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425),1/46,0.5269965557502128,0.677110726176031,2.0103175846556702,1.2877315771704672,MST1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892),1/14,0.20356494840919853,0.48039817138497315,6.7899977370445805,10.808115840090045,MST1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Regulated Secretory Pathway (GO:1903305),1/32,0.4058126020192864,0.6051507969150437,2.906507613228591,2.621273993000981,SYT2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Relaxation Of Cardiac Muscle (GO:1901897),1/5,0.07805066037014591,0.39528131285768897,20.382213170400544,51.98273881250738,PLN,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Relaxation Of Muscle (GO:1901077),1/5,0.07805066037014591,0.39528131285768897,20.382213170400544,51.98273881250738,PLN,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279),7/40,3.075274857038203e-06,0.00011176427480435983,14.005390583616364,177.75804578222343,FKBP1B;CAPN3;DMD;JSRP1;JPH1;SELENON;CASQ1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0010880),3/20,0.003850890881016125,0.05210992766651608,12.319096509240246,68.48741044815094,FKBP1B;CASQ1;DMD,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905897),1/11,0.16374229764191228,0.4577586870340932,8.731742798952576,15.79975192380056,USP19,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Response To Oxidative Stress (GO:1902882),1/11,0.16374229764191228,0.4577586870340932,8.731742798952576,15.79975192380056,SELENON,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Rho Protein Signal Transduction (GO:0035023),1/65,0.6530396673200294,0.7627791155473621,1.416331170368967,0.603523363323377,STARD8,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314),5/22,2.1989877750743903e-05,0.0007172083204858012,19.518899733806567,209.33880038833053,FKBP1B;DMD;JSRP1;JPH1;SELENON,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Sarcomere Organization (GO:0060297),2/5,0.0025062137813296895,0.03840848108254657,43.857727139935726,262.66314359270604,CAV3;MYLK3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Secretion By Cell (GO:1903530),2/60,0.2520232000941013,0.5066811268867366,2.614353381224547,3.603191062702433,CHRNB4;DYSF,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Sequestering Of Calcium Ion (GO:0051282),1/6,0.0929169121759236,0.4157947909105914,16.675245324939826,39.621210028036295,FKBP1B,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Sequestering Of Triglyceride (GO:0010889),1/13,0.1905051548689148,0.4760757504779168,7.333686354378819,12.159809519814274,PNPLA2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Signal Transduction (GO:0009966),3/176,0.5420649072974075,0.6862075257623661,1.2296362485132168,0.752991771021263,TULP3;CAV3;SH3TC2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Skeletal Muscle Cell Differentiation (GO:2001014),1/7,0.10754440739747216,0.4157947909105914,14.108882970390098,31.460712791659123,KLHL41,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Skeletal Muscle Contraction (GO:0014819),4/6,9.636908843939196e-07,3.9542413062873086e-05,111.44041237113402,1543.7277833746932,DMD;CAV3;SCN4A;DMPK,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Skeletal Muscle Fiber Development (GO:0048742),1/7,0.10754440739747216,0.4157947909105914,14.108882970390098,31.460712791659123,LMOD3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Skeletal Muscle Satellite Cell Proliferation (GO:0014842),1/6,0.0929169121759236,0.4157947909105914,16.675245324939826,39.621210028036295,MSTN,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056),2/106,0.5119777514085784,0.6699955759173988,1.4590366043385095,0.976787230931443,FGD4;ARHGEF10,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),1/51,0.5640228081144858,0.6978959259937995,1.8106712911617027,1.0369000869638685,MFN2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Smooth Muscle Contraction (GO:0006940),1/18,0.25373889766261887,0.5066811268867366,5.236601687518185,7.181734779855159,CHRNA3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Smoothened Signaling Pathway (GO:0008589),1/44,0.5113237498797236,0.6699955759173988,2.103026897956317,1.4106101876198414,TULP3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Sodium Ion Transmembrane Transport (GO:1902305),1/26,0.3448371705238676,0.5689142424206999,3.591829399784354,3.8241594956115796,CAV3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649),2/34,0.10376800780140996,0.4157947909105914,4.714016045304389,10.680063277206983,CAV3;DMD,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Stem Cell Population Maintenance (GO:2000036),1/56,0.598161538661132,0.7218799593709296,1.6469973028017835,0.8463827400856249,BRMS1L,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Store-Operated Calcium Entry (GO:2001256),1/7,0.10754440739747216,0.4157947909105914,14.108882970390098,31.460712791659123,STIM1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Stress Fiber Assembly (GO:0051492),2/69,0.30585997313509095,0.545233084195773,2.2644096038779065,2.6824827618448674,ARHGEF10;TPM1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Striated Muscle Contraction (GO:0006942),4/28,0.0009949749963487323,0.019775128052431052,11.354807490006312,78.49343317028259,MYL2;CAV3;MYBPC3;DMD,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Synapse Assembly (GO:0051963),1/41,0.4868396294612158,0.6546088886624382,2.259259259259259,1.6262611591944174,CHRNB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Synapse Organization (GO:0050807),1/23,0.3120516393824864,0.545233084195773,4.071554650373388,4.74167796267216,CHRNB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of T Cell Activation (GO:0050863),1/56,0.598161538661132,0.7218799593709296,1.6469973028017835,0.8463827400856249,HLA-DMB,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of T Cell Activation Via T Cell Receptor Contact With Antigen Bound To MHC Molecule On Antigen Presenting Cell (GO:2001188),1/5,0.07805066037014591,0.39528131285768897,20.382213170400544,51.98273881250738,HLA-DMB,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of T Cell Mediated Immune Response To Tumor Cell (GO:0002840),1/6,0.0929169121759236,0.4157947909105914,16.675245324939826,39.621210028036295,FBXO38,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of T Cell Proliferation (GO:0042129),1/72,0.6905052392874312,0.7842166646192968,1.2770711976414624,0.47293997125626114,HLA-DMB,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Tissue Remodeling (GO:0034103),1/19,0.26578247380740616,0.5122353131560918,4.953211867672152,6.563387480572783,THBS4,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0043618),1/12,0.17723209402093465,0.4706455607403526,7.971929513858142,13.793790891949966,BAG3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),2/108,0.5219824008534117,0.6747577376885566,1.431444838080974,0.9306129314719103,BRMS1L;WFIKKN2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Translation (GO:0006417),3/194,0.608193371085459,0.7298286618354544,1.112705807925113,0.5533067639175775,TIA1;HSPB1;TRIM2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Translational Initiation (GO:0006446),1/63,0.6415285278849613,0.7534850299812288,1.4618492871690427,0.6489172745515077,HSPB1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Transmembrane Transport (GO:0034762),1/31,0.3960575232750753,0.5990311172483898,3.0020032720109513,2.780442874601839,KCNJ18,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Transport (GO:0051049),1/40,0.47840974958458543,0.6473800015655241,2.3166103792312254,1.7080083313194192,USP6,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Triglyceride Catabolic Process (GO:0010896),1/10,0.15003224134200635,0.45546780665162784,9.651516775645836,18.308011063436417,PNPLA2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Tumor Necrosis Factor Production (GO:0032680),1/113,0.8416858202467306,0.8914440993787188,0.8094229463679565,0.13950280596116651,HSPB1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058),1/41,0.4868396294612158,0.6546088886624382,2.259259259259259,1.6262611591944174,CAV3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051438),1/30,0.3861429520855973,0.593205114798164,3.103973212744658,2.953578372441838,ARRDC4,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Vacuole Organization (GO:0044088),1/16,0.2290583309623265,0.49216587328391775,5.913080612311937,8.714571592611058,MTM1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Vascular Associated Smooth Muscle Cell Apoptotic Process (GO:1905459),1/6,0.0929169121759236,0.4157947909105914,16.675245324939826,39.621210028036295,MFN2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752),1/12,0.17723209402093465,0.4706455607403526,7.971929513858142,13.793790891949966,TPM1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),2/34,0.10376800780140996,0.4157947909105914,4.714016045304389,10.680063277206983,MFN2;TPM1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Vasoconstriction (GO:0019229),1/26,0.3448371705238676,0.5689142424206999,3.591829399784354,3.8241594956115796,SMTNL1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Ventricular Cardiac Muscle Cell Action Potential (GO:0098911),1/11,0.16374229764191228,0.4577586870340932,8.731742798952576,15.79975192380056,DSG2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307),2/17,0.03001428968110106,0.23713153089664937,9.895441651824,34.694226770352884,KCNE3;CAV3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Vesicle-Mediated Transport (GO:0060627),1/83,0.7414037884024264,0.8172145743915826,1.105980374004814,0.3309202533105661,USP6,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Viral Transcription (GO:0046782),1/17,0.2414985835424031,0.4986788932888584,5.554341788557674,7.892117986112869,TRIM32,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901385),1/26,0.3448371705238676,0.5689142424206999,3.591829399784354,3.8241594956115796,DMD,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of cAMP-dependent Protein Kinase Activity (GO:2000479),1/12,0.17723209402093465,0.4706455607403526,7.971929513858142,13.793790891949966,MST1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884),4/30,0.001298561764105003,0.02332907792569563,10.496440381248783,69.76456960494463,MYOZ1;MYOZ2;FHL2;AKAP6,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Regulation Of mRNA Processing (GO:0050684),2/35,0.1089342376247715,0.41862341467888015,4.572993926075146,10.138377395152755,RBM20;TIA1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",2/85,0.3992140395015434,0.6023727855824,1.828551485985085,1.6790812369565467,RBM20;TIA1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Relaxation Of Cardiac Muscle (GO:0055119),1/11,0.16374229764191228,0.4577586870340932,8.731742798952576,15.79975192380056,PLN,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Relaxation Of Muscle (GO:0090075),2/12,0.015354537472667382,0.1436100857737714,14.612425747395072,61.02652021661124,KBTBD13;PLN,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209),1/36,0.4432884927178656,0.6334790279567719,2.578325349244141,2.0975566129935403,RYR1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Release Of Sequestered Calcium Ion Into Cytosol By Endoplasmic Reticulum (GO:1903514),1/7,0.10754440739747216,0.4157947909105914,14.108882970390098,31.460712791659123,RYR1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0014808),1/6,0.0929169121759236,0.4157947909105914,16.675245324939826,39.621210028036295,RYR1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Alcohol (GO:0097305),1/27,0.35541610429814574,0.575909916773556,3.4560581024478347,3.5751747776983,CHRNB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Alkaloid (GO:0043279),1/4,0.06294177105238268,0.39528131285768897,26.207448356124527,72.477884289703,RYR1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Caffeine (GO:0031000),1/5,0.07805066037014591,0.39528131285768897,20.382213170400544,51.98273881250738,RYR1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Calcium Ion (GO:0051592),6/98,0.005057720744301882,0.06553268756916444,4.360409057706355,23.052782157655308,SYT2;TNNT2;CAPN3;STIM1;TTN;RYR1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Cocaine (GO:0042220),1/5,0.07805066037014591,0.39528131285768897,20.382213170400544,51.98273881250738,CHRNB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Cytokine (GO:0034097),2/121,0.5836020379750749,0.7105192603435446,1.2746104679518444,0.686423585067638,TRIM32;AKAP6,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Endoplasmic Reticulum Stress (GO:0034976),2/105,0.5069243033494933,0.6699955759173988,1.4732323681376762,1.0009046268980177,THBS4;USP19,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Ethanol (GO:0045471),1/16,0.2290583309623265,0.49216587328391775,5.913080612311937,8.714571592611058,CHRNB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Gamma Radiation (GO:0010332),1/22,0.30076401871204633,0.5388335659179195,4.261213470373703,5.119546770999496,CRYAB,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Interleukin-1 (GO:0070555),2/67,0.2939276128927989,0.5348725659508443,2.3338640940383084,2.857633973710464,ANKRD1;MYLK3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Light Stimulus (GO:0009416),1/52,0.5710741157544488,0.7032006536685952,1.7753939849326716,0.9946401177989989,TRIM32,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Lipopolysaccharide (GO:0032496),1/139,0.8966080676212749,0.9355910270830694,0.6563265126059689,0.07162914515751126,ANKRD1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Metal Ion (GO:0010038),3/61,0.07537871764436449,0.39528131285768897,3.6751259235858824,9.501046905617866,TNNT2;TTN;CAPN3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Muscle Stretch (GO:0035994),5/14,1.8578845090448312e-06,6.950673810308898e-05,35.97504631143075,474.729304144141,CSRP3;CAV3;DMD;TTN;TCAP,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Organic Cyclic Compound (GO:0014070),1/54,0.5848377874054176,0.7105192603435446,1.7087957058834726,0.916633485574794,CHRNB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Organonitrogen Compound (GO:0010243),2/42,0.14677816446422626,0.45546780665162784,3.780832639046681,7.254786122592995,CHRNA3;CHRNB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Purine-Containing Compound (GO:0014074),1/22,0.30076401871204633,0.5388335659179195,4.261213470373703,5.119546770999496,RYR1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Reactive Oxygen Species (GO:0000302),2/62,0.2640011719809871,0.5122353131560918,2.5275904612212474,3.366249365475333,TXNRD2;TPM1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Transforming Growth Factor Beta (GO:0071559),1/37,0.4522836343133606,0.6349942415525328,2.507518901877633,1.98958030703538,ANKRD1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Tumor Necrosis Factor (GO:0034612),2/85,0.3992140395015434,0.6023727855824,1.828551485985085,1.6790812369565467,ANKRD1;TRIM32,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To UV (GO:0009411),1/97,0.794303314313513,0.8576857519582246,0.944640840834503,0.21754122845768425,TRIM32,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To Unfolded Protein (GO:0006986),6/43,6.10533275781373e-05,0.001849043635223587,10.795315315315316,104.7551797443506,HSPB1;DNAJB2;HSPB8;HSPB2;HSPB7;HSPB3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Response To cAMP (GO:0051591),1/34,0.42485446298641005,0.6183236578017318,2.732619995744293,2.3391462407603534,AKAP6,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Retina Homeostasis (GO:0001895),1/28,0.36582490292901465,0.5831193941424895,3.3301610812812443,3.3488115396932874,HSPB1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Retrograde Axonal Transport (GO:0008090),1/14,0.20356494840919853,0.48039817138497315,6.7899977370445805,10.808115840090045,NEFL,Module11,GO_Biological_Process_2023_Human
gs_ind_0,"Retrograde Transport, Endosome To Golgi (GO:0042147)",1/82,0.7371437825058884,0.8160547357245345,1.1196256544175527,0.3414548268936075,RAB7A,Module11,GO_Biological_Process_2023_Human
gs_ind_0,"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",3/44,0.03374872184049379,0.2602570925538854,5.18648722198857,17.576033941428484,RER1;UVRAG;BICD2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Ruffle Organization (GO:0031529),1/16,0.2290583309623265,0.49216587328391775,5.913080612311937,8.714571592611058,TPM1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146),1/38,0.46113401699589546,0.638956938582548,2.440488798370672,1.8891007906293245,FBXO38,Module11,GO_Biological_Process_2023_Human
gs_ind_0,SMAD Protein Signal Transduction (GO:0060395),1/49,0.5495719885733565,0.6921342271933758,1.8855901064522225,1.1287434762601245,MSTN,Module11,GO_Biological_Process_2023_Human
gs_ind_0,SNARE Complex Assembly (GO:0035493),1/9,0.13609834365908835,0.44162523758765404,10.787708158619864,21.514762853450392,UVRAG,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Sarcomere Organization (GO:0045214),19/29,7.491944055017682e-28,4.764876418991245e-25,122.4938775510204,7650.790500793529,MYOZ1;TPM1;CASQ1;CSRP3;MYH7;CAPN3;MYPN;CSRP2;LMOD2;TNNT1;ANKRD1;FLNC;TNNT2;MYOM2;TTN;MYLK3;MYH6;TCAP;MYOZ2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Sarcoplasmic Reticulum Calcium Ion Transport (GO:0070296),1/9,0.13609834365908835,0.44162523758765404,10.787708158619864,21.514762853450392,RYR1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Schwann Cell Development (GO:0014044),2/7,0.005151940846632425,0.06553268756916444,27.90574456218628,147.01811598210315,ARHGEF10;CNTNAP1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Selective Autophagy (GO:0061912),1/52,0.5710741157544488,0.7032006536685952,1.7753939849326716,0.9946401177989989,RAB7A,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Self Proteolysis (GO:0097264),1/11,0.16374229764191228,0.4577586870340932,8.731742798952576,15.79975192380056,CAPN3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Sensory Perception (GO:0007600),1/40,0.47840974958458543,0.6473800015655241,2.3166103792312254,1.7080083313194192,CHRNB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Sensory Perception Of Light Stimulus (GO:0050953),1/96,0.7909115732666014,0.8558638839257076,0.9545963468079888,0.2239188140765667,CHRNB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Sensory Perception Of Mechanical Stimulus (GO:0050954),1/83,0.7414037884024264,0.8172145743915826,1.105980374004814,0.3309202533105661,CHRNB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Sensory Perception Of Pain (GO:0019233),1/19,0.26578247380740616,0.5122353131560918,4.953211867672152,6.563387480572783,CHRNB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Sensory Perception Of Sound (GO:0007605),1/86,0.7537756258861775,0.8265539621786361,1.0669596598420696,0.30158738684434633,CHRNB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Serotonin Transport (GO:0006837),1/8,0.12193696513840709,0.4284635902100934,12.226883910386965,25.72843326957518,SLC18A3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Serotonin Uptake (GO:0051610),1/7,0.10754440739747216,0.4157947909105914,14.108882970390098,31.460712791659123,SLC18A3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Signal Transduction By P53 Class Mediator (GO:0072331),1/30,0.3861429520855973,0.593205114798164,3.103973212744658,2.953578372441838,HINT1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Single Strand Break Repair (GO:0000012),1/7,0.10754440739747216,0.4157947909105914,14.108882970390098,31.460712791659123,TDP1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Skeletal Muscle Cell Differentiation (GO:0035914),3/6,7.98386614738974e-05,0.0021607399445701596,61.652977412731005,581.7268342988153,KLHL40;MEGF10;KLHL41,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Skeletal Muscle Contraction (GO:0003009),8/18,1.5491893897632827e-10,1.3137126025192637e-08,50.93211540381352,1150.460689273467,MYH7;TNNI3;JSRP1;TCAP;TNNT1;TNNC1;CHRNA1;MYH8,Module11,GO_Biological_Process_2023_Human
